,user,item,actual,predicted
960,84,20,5,4.9031763
961,5096,41,5,4.943694
962,5048,109,4,4.5425053
963,3377,4,5,4.746042
964,38082,48,5,4.837262
965,42544,37,5,4.803023
966,40207,227,5,4.737027
967,9088,8,5,4.65847
968,36582,62,4,4.1289034
969,32003,244,5,4.1768804
970,2759,32,4,4.7010427
971,10278,101,4,4.208896
972,43240,35,5,4.7336597
973,6692,41,1,4.9910207
974,29365,146,5,4.717774
975,370,175,5,4.635139
976,31958,20,5,4.744463
977,498,163,5,4.8778114
978,4408,503,1,2.738459
979,41015,123,5,4.7046614
980,14220,154,3,3.5468798
981,6274,428,4,3.4765105
982,4525,9,5,4.9298234
983,9803,89,4,4.035474
984,26093,99,5,4.8188977
985,4532,59,5,4.847391
986,36133,45,4,4.0492206
987,23864,19,4,4.006827
988,1966,181,2,4.9297705
989,2849,25,5,3.5901852
990,3485,110,5,4.7126594
991,6863,10,4,4.9330096
992,9732,62,4,4.092279
993,11469,41,4,4.026476
994,42059,73,3,3.0354788
995,9920,178,1,2.275762
996,33831,31,4,4.709974
997,34417,10,5,4.81121
998,20408,39,4,4.031316
999,28309,141,5,4.3721776
1000,20181,51,5,4.5294566
1001,21177,94,4,3.4382706
1002,10463,11,3,4.0736675
1003,22168,94,5,4.2131367
1004,4367,3,4,4.1418366
1005,39078,92,2,3.7236297
1006,11153,106,3,4.1185503
1007,39671,149,5,4.929358
1008,43377,22,1,2.8419936
1009,4494,6,5,4.308213
1010,3683,1001,4,3.4708843
1011,5534,4,5,4.895915
1012,14583,134,4,4.0644827
1013,411,14,5,4.999425
1014,6929,289,2,2.8372188
1015,16885,120,5,4.822923
1016,5748,60,5,4.9163866
1017,20400,8,4,4.850504
1018,35959,221,5,4.0302415
1019,1730,83,5,4.2018614
1020,22147,77,5,4.5820518
1021,31740,4,5,4.907876
1022,4607,140,5,4.5942984
1023,339,113,5,4.889178
1024,42288,152,4,4.004962
1025,29306,109,5,4.1413746
1026,23470,128,5,4.415911
1027,7808,20,3,4.837076
1028,18826,822,5,4.4316096
1029,19508,218,3,3.4178295
1030,6255,58,5,4.6268415
1031,5748,35,4,4.9967613
1032,16613,83,4,3.58135
1033,40474,88,5,4.8066525
1034,2821,310,5,4.8182955
1035,37821,171,5,4.631357
1036,32319,58,5,4.8573446
1037,24856,111,5,4.4938045
1038,3084,175,5,4.694366
1039,4790,703,5,4.05774
1040,15031,183,4,4.0787177
1041,34723,2,5,4.273829
1042,15127,91,5,3.8385515
1043,3120,189,1,3.2649894
1044,33458,172,5,4.875494
1045,657,118,4,4.97977
1046,43730,12,5,4.3073945
1047,4107,29,5,4.378892
1048,3293,50,5,4.767014
1049,3102,69,4,4.4820976
1050,4584,10,4,4.999945
1051,17188,83,5,4.7583594
1052,26900,337,4,4.129289
1053,10883,130,5,4.6026464
1054,2167,294,4,4.209486
1055,31135,165,3,2.8489037
1056,2239,62,4,3.775877
1057,43999,16,3,3.3840737
1058,29827,230,5,4.7196193
1059,33350,8,5,4.8322434
1060,738,315,5,4.545053
1061,21458,90,5,4.51806
1062,2998,75,4,4.4357877
1063,5353,146,5,4.99837
1064,18301,55,5,4.6097994
1065,18159,171,5,4.1328154
1066,3395,829,5,3.0015574
1067,1724,13,5,4.3579645
1068,19785,110,5,4.531493
1069,13507,113,5,3.9813852
1070,14704,81,5,4.639912
1071,6073,58,5,4.8637223
1072,1757,83,5,4.6019144
1073,1797,187,4,3.446166
1074,6158,131,5,4.989213
1075,15033,6,5,4.6042614
1076,2393,59,4,4.906897
1077,4998,53,4,4.962724
1078,42806,6,4,4.0113297
1079,22336,83,5,4.764077
1080,16290,456,5,4.4346538
1081,657,227,5,4.992148
1082,24036,286,5,4.631271
1083,5423,55,5,4.0435066
1084,44398,94,5,4.8935375
1085,28697,41,5,4.6379533
1086,4205,124,5,4.8278365
1087,31343,51,4,4.464473
1088,15357,712,5,4.1445475
1089,44675,23,1,1.955761
1090,25426,195,4,4.5667286
1091,5419,48,5,4.9955373
1092,656,165,5,3.764442
1093,30361,11,3,2.993704
1094,35386,4,5,4.6700516
1095,12424,6,4,4.0214415
1096,33927,90,5,4.110384
1097,2269,130,5,4.596806
1098,5655,313,5,4.5765305
1099,8075,149,5,3.7772748
1100,18644,199,5,4.30764
1101,4491,131,5,4.6550617
1102,19865,105,3,2.5213232
1103,32756,63,5,4.733166
1104,9288,56,5,4.0567336
1105,6418,16,5,4.9736204
1106,24086,10,5,4.844591
1107,7061,68,5,4.803441
1108,18553,109,3,3.1000354
1109,2483,1,4,3.424983
1110,21349,26,5,4.8102384
1111,14532,93,4,3.8436427
1112,41501,67,5,4.774249
1113,5323,31,5,4.590284
1114,35690,141,4,3.5062983
1115,38602,159,5,4.9993114
1116,32006,103,2,2.146205
1117,194,96,5,4.779988
1118,37657,142,4,4.1426387
1119,28883,117,3,3.4024868
1120,1446,60,5,4.799077
1121,10363,41,4,4.033263
1122,39825,64,5,4.6595674
1123,40416,28,4,4.117532
1124,17058,134,5,4.059258
1125,24213,36,1,2.776389
1126,803,904,5,3.798616
1127,7786,36,4,4.5155735
1128,6129,4,5,4.972352
1129,22930,19,4,4.004378
1130,22050,125,5,4.312827
1131,25143,131,4,4.0224533
1132,3683,766,5,3.7187114
1133,8288,12,3,3.049556
1134,4186,88,3,3.0159526
1135,38602,33,5,4.9984956
1136,20499,184,4,3.7532341
1137,40650,69,3,3.9859474
1138,2907,132,4,4.979568
1139,19887,46,4,4.704898
1140,21120,43,5,4.6945443
1141,30528,799,5,4.7384925
1142,25122,41,5,4.9210224
1143,23672,18,5,4.545193
1144,37086,15,1,1.5916198
1145,38790,35,5,4.7096353
1146,15273,278,3,3.6621776
1147,17298,3,5,4.2697067
1148,2783,4,5,4.9857326
1149,20180,127,4,3.805834
1150,27251,201,5,4.466404
1151,22117,100,4,4.037176
1152,16290,190,5,4.7030363
1153,5949,110,1,4.623528
1154,14129,175,5,4.7115784
1155,22459,100,5,4.808925
1156,25003,170,5,4.0563884
1157,38294,181,2,4.226794
1158,4696,151,5,4.2448325
1159,32580,23,5,4.9805098
1160,9022,123,4,4.991222
1161,348,41,2,4.428072
1162,42997,75,4,4.8585706
1163,29881,39,5,4.7782984
1164,23441,178,5,4.9030576
1165,26697,372,5,4.035749
1166,6217,291,4,4.4003882
1167,27581,94,4,4.272134
1168,16615,31,4,4.027513
1169,10398,93,5,3.8263097
1170,1136,51,4,4.7977166
1171,2305,36,5,4.905667
1172,16187,284,5,4.2602644
1173,28272,59,5,4.8261976
1174,34206,53,3,3.2040942
1175,3567,124,5,4.8508945
1176,20378,76,5,3.760533
1177,7568,70,1,2.0235364
1178,2185,45,4,4.007141
1179,43759,58,5,4.876135
1180,42161,5,3,3.009477
1181,4756,117,5,4.4197226
1182,31273,41,5,4.0147777
1183,1874,42,4,3.479645
1184,5542,213,5,4.5260987
1185,22589,100,5,4.8018007
1186,20104,879,4,3.7177258
1187,541,205,4,4.4341097
1188,7961,53,2,2.5872898
1189,10126,63,4,3.799653
1190,6761,18,5,4.87829
1191,28994,32,5,4.769026
1192,37871,741,2,2.8045902
1193,2036,3,5,4.924243
1194,4675,300,5,4.874884
1195,27580,16,4,4.011826
1196,4993,1012,4,3.9039054
1197,7395,533,5,4.6003637
1198,43666,120,4,4.0253434
1199,5387,960,5,3.5813212
1200,9349,89,5,4.3069715
1201,24800,45,1,1.6170686
1202,6650,530,5,3.4549358
1203,865,15,5,4.8543267
1204,2393,79,4,4.84842
1205,15432,186,5,4.5769777
1206,17613,318,5,4.7816463
1207,36424,21,5,4.7595816
1208,6217,261,3,3.273643
1209,13109,692,4,3.3800774
1210,3614,6,5,4.3876276
1211,6318,88,5,4.651466
1212,32475,142,5,4.18433
1213,9627,41,5,4.687034
1214,2116,48,5,4.104921
1215,30038,40,4,4.2075815
1216,39455,33,4,4.4861164
1217,4345,41,5,4.8755937
1218,320,77,5,4.322996
1219,28770,658,4,3.9854786
1220,506,5,5,4.629188
1221,2175,9,5,4.5648994
1222,3785,40,4,4.7564535
1223,2285,172,5,4.658068
1224,2803,4,5,4.803978
1225,15346,69,5,4.824447
1226,27198,90,5,4.3174567
1227,42013,203,5,4.423789
1228,1039,4,3,4.9562373
1229,24445,156,4,4.812765
1230,3871,21,5,4.880763
1231,34629,17,4,4.049382
1232,234,41,5,4.8140945
1233,9226,39,5,4.8702683
1234,19959,94,5,4.5297904
1235,3317,648,5,3.8319504
1236,23057,298,5,4.9911194
1237,2949,173,4,4.926321
1238,6260,113,5,4.481904
1239,812,9,5,4.197985
1240,9914,92,5,4.4140143
1241,38602,108,5,4.7303715
1242,1132,284,4,4.522485
1243,10064,114,4,3.883488
1244,570,330,5,3.625051
1245,33154,170,5,4.1237664
1246,2895,5,4,4.8314695
1247,19517,774,5,3.1147761
1248,10912,103,5,3.8168943
1249,1675,16,3,4.489733
1250,29032,149,3,3.6818047
1251,10163,152,5,4.5358086
1252,25077,84,5,4.569993
1253,17698,514,4,4.5769973
1254,24713,113,5,4.785671
1255,43159,19,5,4.8498435
1256,3224,51,4,4.899221
1257,6761,113,4,4.5014415
1258,25528,62,3,3.6933374
1259,2079,113,1,4.630686
1260,6006,65,4,4.0309005
1261,8,801,5,4.2200317
1262,2086,149,5,4.8007584
1263,34098,266,5,3.324356
1264,16566,205,4,3.8048184
1265,33337,156,5,4.884811
1266,9891,11,5,4.894108
1267,5748,17,5,4.98148
1268,1676,2,4,4.840564
1269,16761,270,4,4.167302
1270,10971,145,4,4.1299396
1271,30047,27,3,3.4479675
1272,18099,869,5,4.4869375
1273,2347,99,5,4.2705464
1274,28786,219,5,4.630344
1275,42026,145,4,4.119622
1276,4525,4,5,4.9673405
1277,34535,19,5,4.804946
1278,2484,3,4,4.835123
1279,6656,151,4,4.365588
1280,4330,849,4,3.855167
1281,33657,66,5,4.730481
1282,3407,33,4,4.9774723
1283,9686,34,5,4.6613445
1284,23406,21,5,4.902756
1285,41967,14,5,4.778095
1286,3953,3,3,3.1681657
1287,22561,142,4,4.149746
1288,15662,4,5,4.989209
1289,6995,205,3,3.2659621
1290,6317,14,2,3.2489152
1291,14312,86,5,4.5732155
1292,44260,74,3,3.2164073
1293,5419,173,2,4.8078628
1294,31493,313,5,4.211831
1295,18959,62,4,3.90502
1296,657,122,4,4.960287
1297,25673,58,5,4.847305
1298,5906,138,5,4.6304655
1299,31267,859,4,4.880311
1300,3404,19,5,4.6800394
1301,31025,55,5,4.882053
1302,35620,15,5,4.8006434
1303,1024,332,1,2.4041734
1304,11081,140,5,4.5202703
1305,39814,123,1,2.0891342
1306,33361,230,4,4.1476097
1307,38122,45,5,4.368878
1308,25044,853,1,2.4995768
1309,5483,16,3,4.9425364
1310,15620,322,3,3.243183
1311,31751,75,4,4.3275237
1312,4756,21,5,4.664685
1313,3063,429,1,2.7832925
1314,5708,198,5,4.5972557
1315,6552,170,5,4.1658616
1316,18440,52,4,3.8465323
1317,3468,99,5,3.884884
1318,1227,378,5,3.3404078
1319,37151,35,4,4.163199
1320,6368,883,3,3.992338
1321,41980,16,5,4.7399826
1322,6217,79,5,4.947096
1323,22559,209,5,4.483794
1324,25129,104,5,4.235613
1325,44468,94,3,3.013813
1326,29800,78,5,4.475076
1327,4133,11,5,4.823269
1328,31706,79,5,4.5224113
1329,40790,923,5,3.9042401
1330,21090,132,5,4.8202815
1331,442,16,4,4.4704337
1332,2531,822,4,4.531885
1333,27990,29,5,4.989789
1334,28304,5,5,4.625561
1335,34674,31,5,4.8899565
1336,16306,26,3,3.9079733
1337,35331,56,5,4.5995483
1338,11890,242,5,4.890436
1339,44403,70,5,4.016279
1340,25384,134,5,4.5309553
1341,11015,4,5,4.6730657
1342,5475,97,5,4.2317514
1343,38313,32,5,4.898037
1344,34879,110,2,3.2771041
1345,6366,191,4,4.030389
1346,8541,923,4,4.8508782
1347,3899,518,5,4.478858
1348,32225,18,4,3.5969555
1349,5353,849,5,4.7457914
1350,646,200,4,4.239148
1351,25204,254,3,4.4505086
1352,31267,461,5,4.069577
1353,2518,117,4,4.923028
1354,33531,2,4,4.1283827
1355,3569,836,5,4.326704
1356,31151,773,4,3.7440925
1357,41235,8,5,4.6613545
1358,35303,109,4,4.007618
1359,10915,131,5,4.58718
1360,4759,103,1,4.6621137
1361,13398,94,3,3.2984366
1362,3407,232,2,4.198903
1363,1262,7,5,4.660409
1364,24895,122,5,4.310145
1365,29014,51,3,4.2332673
1366,23784,17,5,4.6750555
1367,16821,123,5,4.6849346
1368,3591,19,5,4.884695
1369,1382,94,4,4.9619017
1370,38602,385,2,4.8488855
1371,18993,81,5,4.6456695
1372,6255,227,4,4.408532
1373,10458,326,5,4.2895494
1374,6666,625,2,2.7206993
1375,6713,4,5,4.8924246
1376,348,19,5,4.7790112
1377,5455,528,5,4.895552
1378,3591,51,4,4.7025537
1379,18991,3,3,3.2902286
1380,3888,35,5,4.5887365
1381,1561,105,3,4.9739676
1382,10506,206,1,2.362415
1383,1363,110,3,3.2809916
1384,5714,10,5,4.999015
1385,43475,4,4,4.013941
1386,2907,125,4,4.978108
1387,11598,27,3,3.666403
1388,34196,40,4,3.0354562
1389,7221,120,4,4.0172334
1390,39565,896,3,3.0396261
1391,70,243,5,4.4565744
1392,4783,852,4,3.6710467
1393,38194,59,4,3.8544998
1394,22212,84,2,2.416291
1395,32580,625,3,4.7560906
1396,28755,859,2,4.739295
1397,2110,15,5,4.98507
1398,3535,282,5,3.9315212
1399,4790,759,5,4.3123517
1400,6158,309,4,4.6823974
1401,17688,56,5,4.4153924
1402,4080,78,2,2.5067058
1403,33786,63,5,4.8555093
1404,24320,36,4,4.057314
1405,29617,56,4,4.0595417
1406,38912,273,5,3.760231
1407,22529,18,4,3.852779
1408,793,224,5,3.5296154
1409,16434,111,5,4.38535
1410,2336,4,3,3.4128351
1411,23728,92,5,4.5844307
1412,4475,45,4,4.2400417
1413,320,112,5,4.5512004
1414,4633,139,5,4.3622904
1415,16112,17,2,2.4434457
1416,43720,85,4,4.9798393
1417,6368,39,5,4.860312
1418,15199,4,4,4.008067
1419,36593,28,5,3.7563396
1420,2384,250,4,3.7571406
1421,5353,11,5,4.9999065
1422,3960,53,5,4.6450477
1423,42011,40,5,4.350409
1424,15504,4,5,4.8292236
1425,18226,29,5,4.5715914
1426,31657,99,5,4.817153
1427,7408,146,5,4.766323
1428,29362,49,5,4.679274
1429,14176,123,5,4.723275
1430,29462,31,5,4.605231
1431,26853,144,4,4.112442
1432,4274,188,5,4.6682806
1433,34160,157,2,3.3851025
1434,6231,36,5,4.685731
1435,15828,192,3,3.8715448
1436,2892,299,5,4.1316347
1437,4775,112,4,4.3025928
1438,3405,71,5,4.912609
1439,13141,17,2,2.213326
1440,37861,98,4,3.5993772
1441,36283,34,3,3.092983
1442,6231,65,5,4.863803
1443,36563,198,2,3.0793777
1444,25804,143,5,4.733534
1445,7688,56,5,4.4654436
1446,10539,40,3,4.300473
1447,16363,83,5,4.7178435
1448,9547,4,3,3.0058708
1449,23733,8,1,2.122593
1450,3586,894,3,3.338459
1451,43871,73,4,3.362433
1452,34257,123,5,4.6836853
1453,1966,126,5,4.9933825
1454,1382,605,3,3.2154944
1455,41565,120,5,4.9994726
1456,10702,68,5,4.74312
1457,3684,65,5,4.7767644
1458,10029,100,2,2.3639355
1459,3436,11,4,4.606835
1460,6498,52,5,4.5498686
1461,38602,832,5,4.50846
1462,8631,12,5,4.3141413
1463,23158,127,4,3.908479
1464,7213,19,4,4.719179
1465,995,2,2,2.5867226
1466,44315,16,5,4.6627774
1467,34258,23,3,3.848666
1468,4998,13,3,4.509733
1469,2360,239,5,4.7522807
1470,15662,181,5,4.635773
1471,1136,15,3,4.8387117
1472,21860,5,3,3.2747707
1473,2649,100,4,4.5503206
1474,34719,74,4,4.296914
1475,28074,100,5,4.7371607
1476,14721,58,5,4.8670173
1477,18541,1,2,2.5228863
1478,3254,41,5,4.5269027
1479,4255,20,5,4.9572787
1480,40604,210,4,4.0754256
1481,3007,68,5,4.2717404
1482,10761,39,5,4.711305
1483,32375,65,5,4.8096294
1484,15011,6,5,3.8229134
1485,21906,223,2,3.1521084
1486,27312,34,5,4.889866
1487,3333,172,5,4.9720216
1488,928,118,4,4.3655033
1489,4319,123,5,4.4464517
1490,19531,100,5,4.6756625
1491,29318,19,2,2.039236
1492,38381,122,5,4.223563
1493,8135,150,4,4.565004
1494,10260,116,5,4.3499007
1495,23806,244,5,4.7511344
1496,27429,48,4,4.0346785
1497,4048,4,5,4.598422
1498,6503,31,5,4.9137106
1499,29419,18,2,2.1742907
1500,3044,211,4,4.0629153
1501,3029,72,3,3.3071933
1502,39097,113,4,4.9119596
1503,7623,126,4,3.9764361
1504,13785,187,5,4.5816603
1505,19423,980,5,3.4766052
1506,4998,47,5,4.866974
1507,41454,62,5,4.525119
1508,44186,100,5,4.7800426
1509,1676,14,5,4.9770856
1510,5714,104,2,4.9389977
1511,42726,35,3,3.1166723
1512,1479,74,5,4.2612305
1513,41662,94,2,4.152302
1514,43844,31,5,4.688371
1515,33879,150,4,4.0721984
1516,38961,59,4,4.008209
1517,18752,40,4,3.9806437
1518,17259,124,5,4.607324
1519,928,39,2,4.6365223
1520,31610,19,4,4.0055947
1521,3406,51,4,4.7879987
1522,38969,388,4,3.9207675
1523,18309,171,5,4.250554
1524,6281,34,5,4.6619186
1525,37652,123,1,3.2414887
1526,4932,113,5,4.279689
1527,2518,43,3,4.961212
1528,9738,73,1,3.1883194
1529,15937,60,5,4.2765026
1530,27975,123,5,4.1814938
1531,3127,19,5,4.796846
1532,26736,3,1,2.4737241
1533,40972,15,5,4.714909
1534,16675,4,5,4.643573
1535,3485,75,3,4.9216027
1536,19508,11,5,4.9439664
1537,2922,45,3,3.079295
1538,41380,115,5,4.6467524
1539,19659,23,4,3.5297563
1540,19050,923,5,4.6027775
1541,41087,199,5,4.5915947
1542,44052,103,3,4.8401175
1543,23785,867,3,4.0372434
1544,29720,10,5,4.88692
1545,39971,114,3,3.5725408
1546,22701,19,5,4.8368797
1547,35284,86,5,4.24165
1548,13629,163,4,3.9916973
1549,725,41,5,4.2772746
1550,18118,59,5,4.843544
1551,13459,135,5,4.4845467
1552,25331,899,5,3.680937
1553,39403,47,3,3.9731855
1554,30999,62,4,4.1273303
1555,39889,36,5,4.5551996
1556,16701,48,5,4.7939243
1557,22663,82,4,3.9449773
1558,4043,131,5,4.983246
1559,8754,73,2,4.8655996
1560,13587,95,5,4.7524567
1561,36618,52,4,4.3300433
1562,12813,26,5,4.7815175
1563,25200,221,5,4.136245
1564,38109,51,4,4.6783357
1565,1510,10,4,4.6880493
1566,3618,95,5,4.7229357
1567,21596,198,4,4.3461986
1568,34351,157,4,4.1733847
1569,6481,69,4,3.987805
1570,4941,120,5,4.9467816
1571,10577,60,3,3.0270271
1572,643,851,5,3.5974047
1573,370,14,2,4.897561
1574,5140,68,5,4.9621396
1575,10015,94,4,4.876993
1576,5528,70,5,4.5069885
1577,8782,150,2,3.9480114
1578,19361,83,4,4.04599
1579,463,321,3,3.9402413
1580,19468,186,3,3.7678382
1581,4883,212,1,2.4179177
1582,25509,100,5,4.892619
1583,16234,70,5,4.181354
1584,6958,189,3,3.304905
1585,42566,6,5,4.6609526
1586,29220,4,1,3.333959
1587,31569,380,1,2.7421095
1588,16019,884,5,4.7426786
1589,16475,197,4,4.596764
1590,5891,48,5,4.451862
1591,27990,891,5,4.67857
1592,26015,113,5,4.86953
1593,2047,943,2,2.7388544
1594,38620,39,2,3.8847156
1595,7268,45,4,4.244478
1596,20439,94,4,4.069461
1597,4942,123,5,4.6374984
1598,17126,73,5,3.8533225
1599,38981,27,5,4.339886
1600,5353,204,5,4.9510627
1601,6752,16,1,1.4561493
1602,480,51,5,4.9818997
1603,38602,39,4,4.9997473
1604,2044,69,5,4.851302
1605,2476,15,3,4.2187386
1606,26564,6,3,2.9958034
1607,4318,112,5,4.9172654
1608,8582,47,3,3.3654845
1609,4189,322,5,3.5561457
1610,30444,88,4,4.020893
1611,25426,973,5,4.2506437
1612,21437,18,5,4.748612
1613,10869,40,5,4.2725186
1614,4393,702,4,4.337254
1615,38200,39,4,4.051575
1616,39639,45,5,4.3482866
1617,697,199,5,3.680353
1618,28506,48,5,4.7789283
1619,39700,46,4,4.044903
1620,11681,194,5,4.3752317
1621,18342,49,5,4.646147
1622,17732,26,3,4.6052732
1623,32056,296,3,4.442995
1624,697,11,4,4.3544493
1625,19612,50,5,4.710387
1626,23533,175,5,4.6487355
1627,29095,124,5,4.6702023
1628,21408,43,5,4.669122
1629,27277,132,4,3.9391563
1630,8621,15,2,2.4236927
1631,44629,4,2,2.025999
1632,990,39,5,4.7113256
1633,29700,41,4,4.0312495
1634,14874,65,5,4.8613863
1635,42427,112,5,4.692472
1636,33836,126,4,4.231834
1637,6356,62,4,4.687599
1638,33061,22,3,3.0926764
1639,4255,665,4,3.5340235
1640,25015,78,4,4.5949926
1641,14436,77,5,4.689893
1642,11790,5,4,4.0416756
1643,27317,124,1,2.406928
1644,11160,793,2,2.5507104
1645,5283,11,3,4.0033116
1646,17575,16,4,4.012172
1647,22595,178,4,4.0279775
1648,19922,59,4,4.0350327
1649,6203,16,5,4.796849
1650,4856,849,1,3.4065866
1651,9823,30,3,3.796891
1652,36119,68,5,4.790474
1653,42580,37,4,3.0985215
1654,40639,157,4,4.8924484
1655,16025,310,5,4.5824275
1656,4255,829,5,3.832022
1657,24388,144,5,4.9761515
1658,13021,62,4,4.1147733
1659,21186,100,5,4.783043
1660,43962,103,4,3.1630406
1661,15951,117,4,4.363876
1662,18199,576,5,4.907374
1663,17698,23,5,4.974139
1664,41679,90,1,1.765467
1665,3839,46,4,4.2525086
1666,23556,271,5,4.165431
1667,26423,146,5,4.6375647
1668,3365,201,5,4.387078
1669,2783,14,3,4.9680767
1670,3500,147,5,4.611654
1671,1561,173,4,4.927688
1672,24045,622,5,3.3358808
1673,21088,43,3,3.1368337
1674,6944,31,5,4.684508
1675,18980,189,4,3.740335
1676,1215,14,5,4.592291
1677,2754,147,5,4.41896
1678,25430,86,3,3.1442156
1679,5119,870,4,3.0761406
1680,8580,19,5,4.943916
1681,8794,15,5,4.7761745
1682,9856,32,4,4.3090277
1683,22093,34,5,4.489644
1684,36929,45,1,1.8232406
1685,37604,1,4,3.8707428
1686,29724,62,4,4.321387
1687,1218,126,5,4.717807
1688,25426,74,4,4.933692
1689,6417,99,5,4.9535
1690,3586,53,1,4.3187523
1691,16469,17,5,4.8244834
1692,44741,649,4,4.1974716
1693,29525,20,4,3.9390092
1694,33931,103,5,4.4113607
1695,17782,136,5,3.585558
1696,5610,2,4,3.5291977
1697,41019,34,3,3.6688926
1698,4714,157,3,4.267518
1699,3789,30,5,4.546691
1700,28401,11,5,4.724503
1701,3960,86,5,4.332565
1702,4714,83,5,4.515389
1703,9371,49,3,3.5243344
1704,3579,29,4,4.4952445
1705,4792,85,5,4.6260724
1706,5178,377,4,4.2530723
1707,42136,125,5,4.292243
1708,411,92,4,4.9975376
1709,30951,138,4,3.7314203
1710,1024,30,4,4.4590335
1711,4927,96,3,4.573492
1712,19998,298,5,4.601865
1713,3293,142,4,4.4994073
1714,16418,45,5,4.23369
1715,4544,399,4,3.5779455
1716,2968,968,5,3.288179
1717,28049,125,5,4.3212037
1718,4555,1,3,3.1390834
1719,9220,244,5,4.637751
1720,1588,128,5,4.6083584
1721,5159,63,5,4.6702094
1722,610,85,5,4.129305
1723,42249,416,5,4.8265076
1724,16890,79,5,4.9408026
1725,7623,54,4,4.145658
1726,15701,117,5,4.613009
1727,1446,83,4,4.9479756
1728,18123,8,5,4.388799
1729,10743,116,1,2.0513515
1730,34911,69,4,3.9942334
1731,21660,181,2,4.1239204
1732,1382,70,4,4.769371
1733,6689,15,5,4.6115794
1734,42756,131,5,4.548687
1735,36391,88,5,4.705958
1736,33812,58,5,4.879454
1737,25389,293,3,3.8731127
1738,9389,18,5,4.566777
1739,21357,295,3,2.9209862
1740,23790,144,3,4.8972425
1741,775,88,5,4.2095833
1742,42237,62,5,4.574291
1743,24902,32,5,4.9925146
1744,366,242,4,4.454003
1745,2907,188,2,4.994021
1746,18497,116,5,4.2465873
1747,20043,315,3,2.8749375
1748,23057,48,4,4.999909
1749,5592,17,4,4.8596373
1750,21624,19,5,4.9613338
1751,18626,15,5,4.7880797
1752,44179,150,5,4.558566
1753,35347,135,5,4.4951196
1754,1291,131,5,4.6635737
1755,4301,43,5,4.800107
1756,41397,27,4,4.0796957
1757,21224,150,5,4.604603
1758,24202,20,4,4.035167
1759,16451,100,5,4.565482
1760,3735,39,5,4.999809
1761,11857,66,5,4.706196
1762,43095,728,4,4.3017154
1763,22843,17,5,4.6991673
1764,2568,60,4,4.805824
1765,4998,61,4,4.597959
1766,5949,77,4,4.805007
1767,1405,795,5,4.8545065
1768,32481,173,5,4.381998
1769,228,625,3,3.450359
1770,33621,178,4,4.0214252
1771,19521,79,5,4.786798
1772,31882,31,5,4.6351185
1773,30625,31,4,4.038416
1774,712,15,4,4.921998
1775,17472,95,5,4.97855
1776,11769,56,2,2.4223027
1777,44692,27,3,2.355589
1778,12959,178,5,4.841685
1779,32880,62,1,2.588368
1780,39161,15,4,4.0274024
1781,3905,128,5,4.4777265
1782,3749,148,5,4.8489876
1783,18122,33,3,4.734731
1784,38649,11,5,4.7719474
1785,38232,10,4,4.026627
1786,31139,58,5,4.8561873
1787,274,97,5,4.132517
1788,15831,923,2,3.3704739
1789,44239,66,3,3.410944
1790,13987,6,5,4.767717
1791,9024,113,5,4.7948346
1792,21527,113,5,4.948085
1793,31772,140,5,4.9039474
1794,33945,103,4,4.356927
1795,27503,15,5,4.943828
1796,20175,131,5,4.652557
1797,34624,641,3,2.5204759
1798,37003,117,4,4.054131
1799,6534,99,3,3.3319213
1800,24021,92,5,4.625943
1801,25348,73,5,3.8350234
1802,24032,131,4,3.916913
1803,2370,19,5,4.398618
1804,7315,125,5,4.3123055
1805,19785,158,5,4.6123896
1806,3329,253,4,4.252881
1807,18709,163,1,2.6884892
1808,18617,170,4,4.2400575
1809,33537,48,4,4.040338
1810,38706,1016,5,4.378027
