,userId,movieId,rating,timestamp
665,43570,10,5,2011-08-26 07:00:00+00:00
667,6786,1,4,2011-08-27 07:00:00+00:00
668,9333,8,5,2011-08-27 07:00:00+00:00
669,44288,4,5,2011-08-27 07:00:00+00:00
670,12754,4,4,2011-08-27 07:00:00+00:00
671,1534,4,5,2011-08-27 07:00:00+00:00
672,44549,10,3,2011-08-27 07:00:00+00:00
673,28226,11,4,2011-08-27 07:00:00+00:00
675,1316,3,5,2011-08-28 07:00:00+00:00
676,9531,11,5,2011-08-29 07:00:00+00:00
677,39165,4,4,2011-08-30 07:00:00+00:00
678,3355,3,4,2011-08-30 07:00:00+00:00
679,25564,11,2,2011-08-30 07:00:00+00:00
681,5451,11,5,2011-08-31 07:00:00+00:00
682,3327,8,5,2011-08-31 07:00:00+00:00
683,15181,10,5,2011-08-31 07:00:00+00:00
684,39409,11,5,2011-08-31 07:00:00+00:00
685,28593,10,5,2011-08-31 07:00:00+00:00
686,6068,11,4,2011-08-31 07:00:00+00:00
687,5151,3,2,2011-08-31 07:00:00+00:00
688,1675,3,3,2011-09-01 07:00:00+00:00
689,4998,8,5,2011-09-01 07:00:00+00:00
690,1973,11,5,2011-09-02 07:00:00+00:00
692,44568,11,4,2011-09-03 07:00:00+00:00
693,3407,1,4,2011-09-04 07:00:00+00:00
695,23168,4,5,2011-09-05 07:00:00+00:00
696,41158,1,3,2011-09-05 07:00:00+00:00
697,30361,11,3,2011-09-05 07:00:00+00:00
698,3086,10,5,2011-09-05 07:00:00+00:00
700,22472,6,5,2011-09-06 07:00:00+00:00
703,35027,11,5,2011-09-08 07:00:00+00:00
704,29043,4,5,2011-09-08 07:00:00+00:00
705,14734,4,5,2011-09-08 07:00:00+00:00
706,4318,10,5,2011-09-08 07:00:00+00:00
707,44424,1,4,2011-09-08 07:00:00+00:00
708,14734,6,5,2011-09-08 07:00:00+00:00
709,4308,3,4,2011-09-09 07:00:00+00:00
710,4309,1,1,2011-09-09 07:00:00+00:00
711,5140,6,4,2011-09-10 07:00:00+00:00
712,1226,1,4,2011-09-10 07:00:00+00:00
713,29826,1,4,2011-09-11 07:00:00+00:00
714,6683,6,4,2011-09-12 07:00:00+00:00
715,6219,10,5,2011-09-12 07:00:00+00:00
716,19326,11,3,2011-09-12 07:00:00+00:00
717,5568,1,1,2011-09-12 07:00:00+00:00
718,21860,4,5,2011-09-13 07:00:00+00:00
719,9843,4,5,2011-09-13 07:00:00+00:00
720,21271,4,5,2011-09-14 07:00:00+00:00
722,16895,10,5,2011-09-14 07:00:00+00:00
723,1561,6,1,2011-09-14 07:00:00+00:00
724,12578,9,5,2011-09-14 07:00:00+00:00
725,614,9,3,2011-09-14 07:00:00+00:00
726,729,10,3,2011-09-14 07:00:00+00:00
728,3407,9,5,2011-09-15 07:00:00+00:00
729,3355,10,5,2011-09-16 07:00:00+00:00
730,14704,1,5,2011-09-16 07:00:00+00:00
731,1470,3,4,2011-09-16 07:00:00+00:00
732,23442,3,5,2011-09-17 07:00:00+00:00
733,11616,11,4,2011-09-17 07:00:00+00:00
734,35851,3,3,2011-09-17 07:00:00+00:00
735,17592,3,5,2011-09-18 07:00:00+00:00
736,1254,1,4,2011-09-18 07:00:00+00:00
737,1674,11,4,2011-09-18 07:00:00+00:00
738,28446,4,3,2011-09-18 07:00:00+00:00
739,30728,1,3,2011-09-19 07:00:00+00:00
740,1207,10,5,2011-09-19 07:00:00+00:00
741,37443,11,5,2011-09-19 07:00:00+00:00
742,27329,9,5,2011-09-19 07:00:00+00:00
743,4909,10,5,2011-09-20 07:00:00+00:00
744,41821,6,5,2011-09-20 07:00:00+00:00
746,19533,10,5,2011-09-20 07:00:00+00:00
747,4247,1,4,2011-09-20 07:00:00+00:00
749,8929,4,3,2011-09-21 07:00:00+00:00
750,2932,9,5,2011-09-21 07:00:00+00:00
751,3006,10,5,2011-09-22 07:00:00+00:00
752,5612,3,4,2011-09-22 07:00:00+00:00
753,2977,9,5,2011-09-23 07:00:00+00:00
754,28695,3,4,2011-09-23 07:00:00+00:00
755,16510,4,1,2011-09-23 07:00:00+00:00
757,3377,9,5,2011-09-25 07:00:00+00:00
758,33255,3,5,2011-09-25 07:00:00+00:00
759,42503,9,5,2011-09-26 07:00:00+00:00
760,1024,10,4,2011-09-26 07:00:00+00:00
761,33933,11,4,2011-09-27 07:00:00+00:00
762,43309,11,5,2011-09-27 07:00:00+00:00
764,17305,9,5,2011-09-27 07:00:00+00:00
765,19472,9,3,2011-09-28 07:00:00+00:00
766,16168,10,5,2011-09-28 07:00:00+00:00
767,2766,1,5,2011-09-29 07:00:00+00:00
768,17924,4,5,2011-09-29 07:00:00+00:00
769,14569,10,5,2011-09-30 07:00:00+00:00
770,21935,4,4,2011-09-30 07:00:00+00:00
771,4189,4,4,2011-09-30 07:00:00+00:00
773,42710,11,5,2011-10-01 07:00:00+00:00
774,39468,6,5,2011-10-02 07:00:00+00:00
775,4257,3,4,2011-10-02 07:00:00+00:00
778,4133,11,5,2011-10-04 07:00:00+00:00
779,1254,9,5,2011-10-04 07:00:00+00:00
780,42076,4,5,2011-10-04 07:00:00+00:00
781,12554,10,5,2011-10-04 07:00:00+00:00
782,31772,11,3,2011-10-05 07:00:00+00:00
783,3905,4,4,2011-10-05 07:00:00+00:00
784,30026,10,5,2011-10-05 07:00:00+00:00
785,7509,10,5,2011-10-05 07:00:00+00:00
787,348,9,4,2011-10-06 07:00:00+00:00
789,9242,6,4,2011-10-06 07:00:00+00:00
792,3327,17,5,2011-10-07 07:00:00+00:00
793,7974,4,4,2011-10-07 07:00:00+00:00
794,2885,11,4,2011-10-07 07:00:00+00:00
795,3440,4,5,2011-10-07 07:00:00+00:00
797,957,11,5,2011-10-08 07:00:00+00:00
798,5283,7,5,2011-10-09 07:00:00+00:00
799,6090,8,5,2011-10-09 07:00:00+00:00
800,6275,1,2,2011-10-09 07:00:00+00:00
801,18997,3,5,2011-10-11 07:00:00+00:00
802,12538,1,5,2011-10-11 07:00:00+00:00
803,3485,3,5,2011-10-11 07:00:00+00:00
805,1200,17,5,2011-10-11 07:00:00+00:00
807,18997,10,5,2011-10-11 07:00:00+00:00
809,7882,15,5,2011-10-12 07:00:00+00:00
810,2998,10,5,2011-10-12 07:00:00+00:00
812,3560,17,5,2011-10-12 07:00:00+00:00
813,2350,17,4,2011-10-12 07:00:00+00:00
814,42816,17,5,2011-10-12 07:00:00+00:00
816,309,4,5,2011-10-13 07:00:00+00:00
817,2829,16,5,2011-10-13 07:00:00+00:00
819,16640,21,5,2011-10-13 07:00:00+00:00
821,30368,16,3,2011-10-13 07:00:00+00:00
822,23759,15,5,2011-10-13 07:00:00+00:00
823,6309,15,5,2011-10-13 07:00:00+00:00
824,1676,8,5,2011-10-13 07:00:00+00:00
825,2428,1,5,2011-10-13 07:00:00+00:00
826,5949,9,5,2011-10-13 07:00:00+00:00
827,41029,1,5,2011-10-13 07:00:00+00:00
828,21578,3,3,2011-10-13 07:00:00+00:00
829,21578,15,5,2011-10-13 07:00:00+00:00
830,4462,11,3,2011-10-14 07:00:00+00:00
831,1058,15,5,2011-10-14 07:00:00+00:00
832,3081,17,5,2011-10-14 07:00:00+00:00
833,5096,5,4,2011-10-14 07:00:00+00:00
834,1707,16,5,2011-10-14 07:00:00+00:00
835,39159,5,3,2011-10-14 07:00:00+00:00
836,4424,17,5,2011-10-15 07:00:00+00:00
837,1799,17,5,2011-10-15 07:00:00+00:00
838,774,11,4,2011-10-15 07:00:00+00:00
839,26615,21,5,2011-10-15 07:00:00+00:00
840,23220,10,5,2011-10-15 07:00:00+00:00
841,5686,1,5,2011-10-15 07:00:00+00:00
842,6342,9,5,2011-10-15 07:00:00+00:00
844,2611,6,5,2011-10-16 07:00:00+00:00
845,2729,17,5,2011-10-16 07:00:00+00:00
846,14830,3,5,2011-10-16 07:00:00+00:00
847,44685,5,5,2011-10-16 07:00:00+00:00
848,3084,10,5,2011-10-16 07:00:00+00:00
850,4255,16,2,2011-10-16 07:00:00+00:00
851,26811,11,4,2011-10-17 07:00:00+00:00
853,11466,10,5,2011-10-17 07:00:00+00:00
854,22047,21,5,2011-10-17 07:00:00+00:00
855,3313,11,5,2011-10-17 07:00:00+00:00
856,23538,15,5,2011-10-17 07:00:00+00:00
857,2892,15,4,2011-10-17 07:00:00+00:00
859,5703,15,5,2011-10-18 07:00:00+00:00
860,2507,10,5,2011-10-18 07:00:00+00:00
862,3905,11,4,2011-10-18 07:00:00+00:00
863,11197,10,5,2011-10-18 07:00:00+00:00
867,2551,16,4,2011-10-19 07:00:00+00:00
868,198,4,5,2011-10-19 07:00:00+00:00
871,6761,3,2,2011-10-20 07:00:00+00:00
873,37931,4,5,2011-10-20 07:00:00+00:00
875,4886,15,2,2011-10-20 07:00:00+00:00
877,27133,11,3,2011-10-20 07:00:00+00:00
878,18663,3,4,2011-10-20 07:00:00+00:00
879,23879,1,5,2011-10-21 07:00:00+00:00
880,10927,15,5,2011-10-21 07:00:00+00:00
881,26566,5,5,2011-10-21 07:00:00+00:00
882,41250,11,5,2011-10-21 07:00:00+00:00
883,3213,4,5,2011-10-21 07:00:00+00:00
884,39915,15,5,2011-10-22 07:00:00+00:00
885,4032,8,5,2011-10-22 07:00:00+00:00
887,16619,7,5,2011-10-22 07:00:00+00:00
888,1958,11,2,2011-10-22 07:00:00+00:00
889,1386,9,5,2011-10-23 07:00:00+00:00
890,16150,17,4,2011-10-23 07:00:00+00:00
891,1929,10,5,2011-10-23 07:00:00+00:00
892,27472,3,3,2011-10-24 07:00:00+00:00
893,39610,9,5,2011-10-24 07:00:00+00:00
894,1707,18,5,2011-10-24 07:00:00+00:00
895,6368,11,1,2011-10-24 07:00:00+00:00
896,4220,16,5,2011-10-24 07:00:00+00:00
897,122,15,5,2011-10-24 07:00:00+00:00
898,25402,15,5,2011-10-25 07:00:00+00:00
899,1582,8,4,2011-10-25 07:00:00+00:00
900,25133,3,2,2011-10-25 07:00:00+00:00
901,6044,15,5,2011-10-25 07:00:00+00:00
902,13885,15,5,2011-10-25 07:00:00+00:00
903,41874,3,2,2011-10-25 07:00:00+00:00
907,27500,17,5,2011-10-26 07:00:00+00:00
908,2921,8,5,2011-10-26 07:00:00+00:00
910,1244,9,4,2011-10-26 07:00:00+00:00
911,6090,10,5,2011-10-27 07:00:00+00:00
912,43322,10,4,2011-10-27 07:00:00+00:00
913,17990,15,5,2011-10-27 07:00:00+00:00
914,8032,5,4,2011-10-27 07:00:00+00:00
915,34886,15,2,2011-10-27 07:00:00+00:00
916,29171,17,5,2011-10-27 07:00:00+00:00
917,5286,7,3,2011-10-27 07:00:00+00:00
918,27956,15,5,2011-10-27 07:00:00+00:00
920,5357,10,4,2011-10-28 07:00:00+00:00
922,25208,23,5,2011-10-28 07:00:00+00:00
923,43146,7,3,2011-10-28 07:00:00+00:00
924,36340,3,2,2011-10-28 07:00:00+00:00
925,32643,7,2,2011-10-28 07:00:00+00:00
926,7270,7,4,2011-10-29 07:00:00+00:00
927,40057,5,5,2011-10-29 07:00:00+00:00
929,17649,6,4,2011-10-29 07:00:00+00:00
930,43785,16,5,2011-10-30 07:00:00+00:00
931,5322,10,5,2011-10-30 07:00:00+00:00
932,187,5,3,2011-10-30 07:00:00+00:00
933,43268,3,2,2011-10-30 07:00:00+00:00
934,2414,12,4,2011-10-30 07:00:00+00:00
936,351,1,3,2011-10-30 07:00:00+00:00
937,4718,14,5,2011-10-31 07:00:00+00:00
938,27065,4,4,2011-11-01 07:00:00+00:00
939,16775,15,5,2011-11-01 07:00:00+00:00
940,3120,12,3,2011-11-01 07:00:00+00:00
941,41155,7,5,2011-11-02 07:00:00+00:00
942,1037,1,3,2011-11-02 07:00:00+00:00
943,39494,2,5,2011-11-02 07:00:00+00:00
944,22320,9,4,2011-11-02 07:00:00+00:00
946,42985,6,5,2011-11-03 07:00:00+00:00
947,11424,21,5,2011-11-03 07:00:00+00:00
948,24196,3,3,2011-11-03 07:00:00+00:00
949,2122,16,5,2011-11-03 07:00:00+00:00
950,5485,7,3,2011-11-03 07:00:00+00:00
951,3089,14,3,2011-11-03 07:00:00+00:00
952,616,7,5,2011-11-03 07:00:00+00:00
953,1222,14,5,2011-11-03 07:00:00+00:00
954,1227,10,5,2011-11-03 07:00:00+00:00
955,4375,14,5,2011-11-03 07:00:00+00:00
956,20207,17,3,2011-11-03 07:00:00+00:00
958,37433,17,5,2011-11-03 07:00:00+00:00
960,20906,1,2,2011-11-04 07:00:00+00:00
961,2759,8,5,2011-11-04 07:00:00+00:00
962,27888,16,5,2011-11-04 07:00:00+00:00
963,345,14,5,2011-11-04 07:00:00+00:00
964,4475,3,1,2011-11-05 07:00:00+00:00
965,6084,9,5,2011-11-05 07:00:00+00:00
967,5283,11,3,2011-11-06 07:00:00+00:00
968,2968,10,5,2011-11-06 07:00:00+00:00
970,14734,9,4,2011-11-06 07:00:00+00:00
971,18623,6,2,2011-11-06 07:00:00+00:00
972,3905,1,4,2011-11-06 07:00:00+00:00
973,4308,10,5,2011-11-06 07:00:00+00:00
974,3377,4,5,2011-11-06 07:00:00+00:00
975,8632,10,5,2011-11-07 08:00:00+00:00
976,5146,5,2,2011-11-07 08:00:00+00:00
977,15795,17,5,2011-11-07 08:00:00+00:00
980,4639,17,4,2011-11-07 08:00:00+00:00
981,645,16,4,2011-11-07 08:00:00+00:00
982,27864,14,5,2011-11-08 08:00:00+00:00
984,3485,17,4,2011-11-08 08:00:00+00:00
985,34928,3,2,2011-11-08 08:00:00+00:00
988,25490,16,4,2011-11-08 08:00:00+00:00
989,25995,10,4,2011-11-09 08:00:00+00:00
991,2808,3,5,2011-11-09 08:00:00+00:00
993,26575,15,3,2011-11-09 08:00:00+00:00
994,3322,10,5,2011-11-09 08:00:00+00:00
996,3415,8,4,2011-11-09 08:00:00+00:00
997,396,9,5,2011-11-09 08:00:00+00:00
998,4189,14,5,2011-11-09 08:00:00+00:00
999,1147,17,5,2011-11-09 08:00:00+00:00
1000,3436,17,5,2011-11-09 08:00:00+00:00
1001,3333,7,3,2011-11-09 08:00:00+00:00
1002,3839,7,2,2011-11-09 08:00:00+00:00
1003,26701,15,5,2011-11-09 08:00:00+00:00
1004,4133,17,5,2011-11-10 08:00:00+00:00
1005,3028,8,3,2011-11-10 08:00:00+00:00
1006,9969,1,4,2011-11-10 08:00:00+00:00
1007,366,3,2,2011-11-10 08:00:00+00:00
1008,3174,16,5,2011-11-10 08:00:00+00:00
1009,3028,10,5,2011-11-10 08:00:00+00:00
1010,366,17,4,2011-11-10 08:00:00+00:00
1011,29803,15,5,2011-11-11 08:00:00+00:00
1012,2346,17,5,2011-11-11 08:00:00+00:00
1013,34488,15,5,2011-11-11 08:00:00+00:00
1014,800,3,4,2011-11-11 08:00:00+00:00
1016,38151,3,3,2011-11-11 08:00:00+00:00
1017,6231,3,4,2011-11-11 08:00:00+00:00
1018,309,16,5,2011-11-11 08:00:00+00:00
1019,14493,15,4,2011-11-11 08:00:00+00:00
1021,31925,14,5,2011-11-11 08:00:00+00:00
1022,20148,15,5,2011-11-11 08:00:00+00:00
1023,31010,1,5,2011-11-11 08:00:00+00:00
1024,6523,1,3,2011-11-11 08:00:00+00:00
1025,4891,10,5,2011-11-12 08:00:00+00:00
1026,18943,2,2,2011-11-12 08:00:00+00:00
1027,314,2,4,2011-11-12 08:00:00+00:00
1030,10547,17,5,2011-11-12 08:00:00+00:00
1031,3760,15,5,2011-11-12 08:00:00+00:00
1035,4774,20,5,2011-11-12 08:00:00+00:00
1037,37397,3,5,2011-11-12 08:00:00+00:00
1038,2280,10,5,2011-11-13 08:00:00+00:00
1041,25415,16,4,2011-11-13 08:00:00+00:00
1042,20228,10,4,2011-11-13 08:00:00+00:00
1043,39495,4,5,2011-11-13 08:00:00+00:00
1044,5460,17,5,2011-11-14 08:00:00+00:00
1046,15762,20,5,2011-11-14 08:00:00+00:00
1049,41304,5,5,2011-11-14 08:00:00+00:00
1050,3591,10,4,2011-11-14 08:00:00+00:00
1051,43114,15,4,2011-11-14 08:00:00+00:00
1054,17216,10,5,2011-11-15 08:00:00+00:00
1055,14379,17,5,2011-11-15 08:00:00+00:00
1056,12706,15,5,2011-11-15 08:00:00+00:00
1057,16164,17,5,2011-11-15 08:00:00+00:00
1058,2970,15,5,2011-11-15 08:00:00+00:00
1059,5199,21,4,2011-11-15 08:00:00+00:00
1060,26204,5,5,2011-11-15 08:00:00+00:00
1061,43425,19,5,2011-11-16 08:00:00+00:00
1064,4702,19,5,2011-11-16 08:00:00+00:00
1065,34056,3,5,2011-11-16 08:00:00+00:00
1066,3725,14,4,2011-11-16 08:00:00+00:00
1067,4523,7,3,2011-11-16 08:00:00+00:00
1068,40484,3,4,2011-11-16 08:00:00+00:00
1069,2747,16,5,2011-11-17 08:00:00+00:00
1070,9702,15,5,2011-11-17 08:00:00+00:00
1071,17985,15,4,2011-11-17 08:00:00+00:00
1072,4899,16,5,2011-11-17 08:00:00+00:00
1073,2777,15,2,2011-11-17 08:00:00+00:00
1074,36545,10,5,2011-11-17 08:00:00+00:00
1076,2477,3,2,2011-11-17 08:00:00+00:00
1078,3028,4,5,2011-11-18 08:00:00+00:00
1079,320,4,4,2011-11-18 08:00:00+00:00
1080,28526,17,5,2011-11-18 08:00:00+00:00
1081,2058,10,3,2011-11-18 08:00:00+00:00
1082,18844,15,3,2011-11-18 08:00:00+00:00
1083,24707,11,4,2011-11-18 08:00:00+00:00
1084,11270,15,4,2011-11-18 08:00:00+00:00
1086,43185,6,4,2011-11-18 08:00:00+00:00
1087,656,14,5,2011-11-18 08:00:00+00:00
1088,23442,4,5,2011-11-19 08:00:00+00:00
1089,10542,14,4,2011-11-19 08:00:00+00:00
1090,4094,11,5,2011-11-19 08:00:00+00:00
1091,3259,1,5,2011-11-19 08:00:00+00:00
1092,2910,10,5,2011-11-20 08:00:00+00:00
1093,3406,18,5,2011-11-20 08:00:00+00:00
1094,1681,10,5,2011-11-20 08:00:00+00:00
1095,34624,15,5,2011-11-20 08:00:00+00:00
1096,5423,12,5,2011-11-20 08:00:00+00:00
1098,11253,15,5,2011-11-21 08:00:00+00:00
1099,6431,16,5,2011-11-21 08:00:00+00:00
1101,4523,14,5,2011-11-21 08:00:00+00:00
1102,17058,7,5,2011-11-21 08:00:00+00:00
1103,22478,6,4,2011-11-21 08:00:00+00:00
1104,42983,8,5,2011-11-21 08:00:00+00:00
1105,547,23,4,2011-11-22 08:00:00+00:00
1108,857,6,5,2011-11-23 08:00:00+00:00
1109,2895,20,5,2011-11-23 08:00:00+00:00
1110,17681,10,5,2011-11-23 08:00:00+00:00
1111,10795,5,5,2011-11-23 08:00:00+00:00
1112,29121,16,5,2011-11-23 08:00:00+00:00
1114,1245,14,5,2011-11-23 08:00:00+00:00
1116,17875,17,5,2011-11-23 08:00:00+00:00
1118,17107,14,5,2011-11-24 08:00:00+00:00
1120,32328,17,5,2011-11-24 08:00:00+00:00
1121,6512,10,5,2011-11-24 08:00:00+00:00
1123,366,19,5,2011-11-24 08:00:00+00:00
1124,36924,21,5,2011-11-24 08:00:00+00:00
1125,29967,2,4,2011-11-24 08:00:00+00:00
1126,8393,16,4,2011-11-24 08:00:00+00:00
1127,10035,17,3,2011-11-25 08:00:00+00:00
1128,482,8,4,2011-11-25 08:00:00+00:00
1129,482,11,4,2011-11-25 08:00:00+00:00
1132,39406,7,5,2011-11-26 08:00:00+00:00
1133,5614,15,4,2011-11-26 08:00:00+00:00
1135,31916,7,4,2011-11-26 08:00:00+00:00
1137,4276,7,5,2011-11-26 08:00:00+00:00
1138,26483,2,3,2011-11-26 08:00:00+00:00
1139,34210,16,5,2011-11-26 08:00:00+00:00
1140,6903,6,4,2011-11-26 08:00:00+00:00
1141,33486,3,4,2011-11-26 08:00:00+00:00
1142,37886,3,5,2011-11-26 08:00:00+00:00
1144,6342,5,5,2011-11-27 08:00:00+00:00
1146,14379,5,5,2011-11-27 08:00:00+00:00
1147,5919,15,5,2011-11-27 08:00:00+00:00
1148,33832,17,4,2011-11-27 08:00:00+00:00
1149,857,14,5,2011-11-27 08:00:00+00:00
1150,3259,14,5,2011-11-27 08:00:00+00:00
1151,2813,16,4,2011-11-27 08:00:00+00:00
1152,37865,14,4,2011-11-28 08:00:00+00:00
1153,3254,1,4,2011-11-28 08:00:00+00:00
1154,3608,14,5,2011-11-28 08:00:00+00:00
1155,43091,2,5,2011-11-28 08:00:00+00:00
1156,3794,5,5,2011-11-28 08:00:00+00:00
1157,2910,2,5,2011-11-28 08:00:00+00:00
1158,37850,2,4,2011-11-28 08:00:00+00:00
1160,857,2,3,2011-11-28 08:00:00+00:00
1162,26826,14,5,2011-11-28 08:00:00+00:00
1163,4422,14,5,2011-11-28 08:00:00+00:00
1164,20093,3,4,2011-11-28 08:00:00+00:00
1165,1286,19,4,2011-11-29 08:00:00+00:00
1166,10576,14,5,2011-11-29 08:00:00+00:00
1167,12062,10,4,2011-11-29 08:00:00+00:00
1169,42549,14,5,2011-11-29 08:00:00+00:00
1170,6131,10,5,2011-11-29 08:00:00+00:00
1171,32265,16,1,2011-11-29 08:00:00+00:00
1172,2277,2,3,2011-11-29 08:00:00+00:00
1173,42057,9,5,2011-11-29 08:00:00+00:00
1174,1665,3,3,2011-11-29 08:00:00+00:00
1175,656,2,5,2011-11-29 08:00:00+00:00
1176,41574,14,5,2011-11-30 08:00:00+00:00
1177,4437,14,5,2011-11-30 08:00:00+00:00
1178,31325,3,2,2011-11-30 08:00:00+00:00
1179,3320,23,5,2011-11-30 08:00:00+00:00
1180,28134,2,4,2011-12-01 08:00:00+00:00
1181,7178,18,5,2011-12-01 08:00:00+00:00
1182,35839,10,5,2011-12-02 08:00:00+00:00
1184,1224,10,5,2011-12-02 08:00:00+00:00
1185,9620,2,2,2011-12-02 08:00:00+00:00
1187,732,8,5,2011-12-02 08:00:00+00:00
1188,4683,8,5,2011-12-02 08:00:00+00:00
1189,9097,3,5,2011-12-02 08:00:00+00:00
1190,4756,1,4,2011-12-02 08:00:00+00:00
1191,24291,4,4,2011-12-02 08:00:00+00:00
1192,2892,19,5,2011-12-02 08:00:00+00:00
1193,25122,14,5,2011-12-02 08:00:00+00:00
1194,17391,14,5,2011-12-02 08:00:00+00:00
1195,2892,4,5,2011-12-02 08:00:00+00:00
1197,1707,14,5,2011-12-03 08:00:00+00:00
1199,1750,10,2,2011-12-03 08:00:00+00:00
1200,23792,14,2,2011-12-03 08:00:00+00:00
1202,27832,10,4,2011-12-04 08:00:00+00:00
1203,6017,10,5,2011-12-04 08:00:00+00:00
1205,31772,17,5,2011-12-04 08:00:00+00:00
1209,39898,4,2,2011-12-05 08:00:00+00:00
1210,34536,3,5,2011-12-05 08:00:00+00:00
1211,616,15,5,2011-12-05 08:00:00+00:00
1212,4525,9,5,2011-12-05 08:00:00+00:00
1213,32172,14,5,2011-12-05 08:00:00+00:00
1214,2607,14,5,2011-12-05 08:00:00+00:00
1215,4774,14,5,2011-12-05 08:00:00+00:00
1216,34536,10,3,2011-12-05 08:00:00+00:00
1217,5517,10,5,2011-12-05 08:00:00+00:00
1218,4018,11,5,2011-12-05 08:00:00+00:00
1220,18305,14,3,2011-12-05 08:00:00+00:00
1221,4276,10,5,2011-12-05 08:00:00+00:00
1222,8604,14,5,2011-12-05 08:00:00+00:00
1223,656,10,5,2011-12-06 08:00:00+00:00
1224,35336,16,5,2011-12-06 08:00:00+00:00
1225,12557,17,5,2011-12-06 08:00:00+00:00
1226,33865,15,4,2011-12-06 08:00:00+00:00
1227,6726,10,5,2011-12-06 08:00:00+00:00
1229,1603,1,3,2011-12-06 08:00:00+00:00
1230,30325,14,5,2011-12-07 08:00:00+00:00
1231,15416,2,5,2011-12-07 08:00:00+00:00
1232,4911,16,5,2011-12-07 08:00:00+00:00
1233,7739,14,5,2011-12-07 08:00:00+00:00
1234,42280,11,4,2011-12-07 08:00:00+00:00
1235,31841,11,5,2011-12-07 08:00:00+00:00
1236,6202,19,5,2011-12-07 08:00:00+00:00
1237,1209,8,2,2011-12-07 08:00:00+00:00
1239,43080,18,5,2011-12-08 08:00:00+00:00
1241,35462,15,5,2011-12-08 08:00:00+00:00
1243,6605,14,5,2011-12-08 08:00:00+00:00
1244,1484,6,5,2011-12-08 08:00:00+00:00
1245,3289,9,5,2011-12-08 08:00:00+00:00
1246,2282,4,4,2011-12-09 08:00:00+00:00
1247,33550,6,3,2011-12-09 08:00:00+00:00
1248,13106,10,4,2011-12-09 08:00:00+00:00
1249,22830,15,4,2011-12-09 08:00:00+00:00
1250,21570,1,4,2011-12-09 08:00:00+00:00
1251,25615,1,4,2011-12-09 08:00:00+00:00
1252,42410,4,5,2011-12-09 08:00:00+00:00
1253,16619,20,3,2011-12-09 08:00:00+00:00
1255,44288,8,5,2011-12-09 08:00:00+00:00
1256,31772,2,3,2011-12-10 08:00:00+00:00
1257,21403,1,5,2011-12-10 08:00:00+00:00
1259,18150,15,5,2011-12-10 08:00:00+00:00
1260,28023,6,4,2011-12-10 08:00:00+00:00
1261,4515,6,5,2011-12-10 08:00:00+00:00
1262,3725,20,5,2011-12-11 08:00:00+00:00
1263,3561,10,4,2011-12-11 08:00:00+00:00
1264,36622,4,4,2011-12-11 08:00:00+00:00
1265,4239,11,4,2011-12-12 08:00:00+00:00
1266,2766,19,5,2011-12-12 08:00:00+00:00
1267,34139,8,5,2011-12-12 08:00:00+00:00
1268,26831,16,5,2011-12-12 08:00:00+00:00
1270,3085,16,5,2011-12-12 08:00:00+00:00
1271,972,4,5,2011-12-13 08:00:00+00:00
1272,31757,15,4,2011-12-13 08:00:00+00:00
1273,370,3,1,2011-12-13 08:00:00+00:00
1274,619,17,5,2011-12-13 08:00:00+00:00
1275,21234,17,5,2011-12-13 08:00:00+00:00
1276,20170,4,4,2011-12-13 08:00:00+00:00
1277,26133,1,3,2011-12-13 08:00:00+00:00
1279,25949,15,4,2011-12-14 08:00:00+00:00
1280,1483,3,4,2011-12-14 08:00:00+00:00
1281,5010,1,5,2011-12-14 08:00:00+00:00
1282,40659,21,5,2011-12-14 08:00:00+00:00
1284,19617,15,5,2011-12-14 08:00:00+00:00
1285,41342,3,3,2011-12-14 08:00:00+00:00
1286,1479,1,4,2011-12-14 08:00:00+00:00
1287,3973,15,5,2011-12-14 08:00:00+00:00
1288,2970,18,5,2011-12-15 08:00:00+00:00
1290,3522,3,5,2011-12-15 08:00:00+00:00
1291,2100,17,4,2011-12-16 08:00:00+00:00
1292,320,9,5,2011-12-16 08:00:00+00:00
1293,349,17,4,2011-12-16 08:00:00+00:00
1294,1845,2,4,2011-12-16 08:00:00+00:00
1295,32746,3,4,2011-12-16 08:00:00+00:00
1296,42985,1,5,2011-12-17 08:00:00+00:00
1297,13061,2,4,2011-12-17 08:00:00+00:00
1298,4854,8,4,2011-12-17 08:00:00+00:00
1299,37369,15,5,2011-12-17 08:00:00+00:00
1301,31010,6,5,2011-12-17 08:00:00+00:00
1302,24707,1,4,2011-12-17 08:00:00+00:00
1303,3068,15,4,2011-12-18 08:00:00+00:00
1304,2759,3,5,2011-12-18 08:00:00+00:00
1305,2208,3,5,2011-12-18 08:00:00+00:00
1306,27514,21,4,2011-12-18 08:00:00+00:00
1307,42280,4,5,2011-12-18 08:00:00+00:00
1308,31150,3,4,2011-12-19 08:00:00+00:00
1309,3213,15,5,2011-12-19 08:00:00+00:00
1310,5956,5,2,2011-12-19 08:00:00+00:00
1311,976,19,4,2011-12-19 08:00:00+00:00
1312,29795,16,5,2011-12-19 08:00:00+00:00
1313,4657,16,3,2011-12-19 08:00:00+00:00
1314,2551,21,5,2011-12-19 08:00:00+00:00
1315,3540,3,2,2011-12-19 08:00:00+00:00
1316,40703,2,5,2011-12-19 08:00:00+00:00
